trade_id,order_id,timestamp,exchange,user_id,pair,side,order_type,maker_taker,price,amount,value_quote,fee_rate,fee_amount,fee_currency,filled_percent,is_margin,wallet_before_quote,wallet_after_quote,note
t00000565,o1000000564,18:41.2,Bitstamp,user_01661,ADA/USDT,sell,limit,maker,39812.1744,59.59650148,2372666.311,0.0006826,1619.582024,USDT,100,FALSE,7340.44,-2366945.45,
t00000566,o1000000565,46:41.2,Bitstamp,user_00709,SOL/USDT,buy,limit,maker,13597.666,604.3632761,8217929.971,0.00038181,3137.687842,USDT,100,FALSE,5084.62,-8215983.04,
t00000567,o1000000566,52:41.2,Kraken,user_00468,ETH/USDT,sell,limit,maker,34618.0999,763.6946324,26437657.08,0.00063503,16788.70537,USDT,100,FALSE,5865.5,-26448580.28,
t00000568,o1000000567,01:41.2,Gemini,user_00833,XRP/USDT,buy,market,maker,13203.4672,523.4061369,6910775.761,0.00075598,5224.40826,USDT,100,FALSE,8646.4,-6907353.77,
t00000569,o1000000568,20:41.2,Bitstamp,user_01006,XRP/USDT,sell,market,taker,46953.4544,226.7803576,10648121.18,0.00151984,16183.44049,USDT,100,FALSE,5321.21,-10658983.41,
t00000570,o1000000569,56:41.2,Kraken,user_04127,XRP/USDT,buy,limit,maker,31818.8959,666.5253115,21208099.5,0.00099223,21043.31257,USDT,100,FALSE,4358.87,-21224783.94,
t00000571,o1000000570,35:41.2,Coinbase Pro,user_02935,SOL/USDT,sell,market,maker,16225.9278,80.11492555,1299938.998,0.00068907,895.7489651,USDT,100,FALSE,5439.23,-1295395.52,
t00000572,o1000000571,02:41.2,Coinbase Pro,user_01732,ADA/USDT,buy,limit,maker,13475.9584,441.8392865,5954207.844,0.00049678,2957.931373,USDT,100,FALSE,6212.17,-5950953.61,
t00000573,o1000000572,04:41.2,Kraken,user_00706,LTC/USDT,buy,limit,maker,9546.7338,163.3751247,1559698.825,0.00081772,1275.396923,USDT,100,FALSE,2701.7,-1558272.52,
t00000574,o1000000573,12:41.2,Kraken,user_00900,DOT/USDT,buy,market,taker,34732.2006,184.4672065,6406952.019,0.00219437,14059.2233,USDT,100,FALSE,9108.17,-6411903.07,
t00000575,o1000000574,08:41.2,Gemini,user_02440,BNB/USDT,sell,limit,taker,10936.1713,202.3019262,2212408.519,0.00189522,4193.000874,USDT,100,FALSE,7067.68,-2209533.84,
t00000576,o1000000575,41:41.2,Gemini,user_02074,DOT/USDT,buy,limit,taker,29765.3656,386.71319,11510659.48,0.00130906,15068.1439,USDT,100,FALSE,6699.42,-11519028.21,
t00000577,o1000000576,04:41.2,Coinbase Pro,user_02127,LTC/USDT,sell,market,taker,13232.119,51.15969412,676951.1606,0.00238394,1613.81095,USDT,100,FALSE,1895.47,-676669.5,
t00000578,o1000000577,55:41.2,Bitstamp,user_01847,BNB/USDT,sell,limit,taker,33098.6163,397.799463,13166611.79,0.00234197,30835.80981,USDT,100,FALSE,6437.57,-13191010.03,
t00000579,o1000000578,27:41.2,Coinbase Pro,user_01386,SOL/USDT,buy,limit,taker,40747.079,511.71233,20850782.74,0.00107683,22452.74838,USDT,100,FALSE,2088.65,-20871146.84,
t00000580,o1000000579,53:41.2,Bitstamp,user_01032,LTC/USDT,buy,market,taker,38901.3731,483.299452,18801012.3,0.00077095,14494.64043,USDT,100,FALSE,1708.28,-18813798.66,
t00000581,o1000000580,53:41.2,Bitstamp,user_02211,XRP/USDT,buy,limit,taker,38042.6861,382.7902726,14562370.18,0.00203436,29625.1034,USDT,100,FALSE,5745.8,-14586249.48,
t00000582,o1000000581,22:41.2,Gemini,user_03599,ETH/USDT,sell,market,taker,9386.5264,839.1482166,7876686.889,0.0021897,17247.58128,USDT,100,FALSE,4625.07,-7889309.4,
t00000583,o1000000582,31:41.2,Binance,user_03891,BTC/USDT,buy,limit,taker,4419.7032,145.3352392,642338.6215,0.00244216,1568.693688,USDT,100,FALSE,6299.29,-637608.03,
t00000584,o1000000583,21:41.2,Binance,user_04455,DOT/USDT,sell,market,taker,34947.5919,505.7016868,17673056.17,0.00230171,40678.25013,USDT,100,FALSE,1803,-17711931.42,
t00000585,o1000000584,24:41.2,Kraken,user_00447,ADA/USDT,sell,market,taker,18417.6765,62.05079654,1142831.497,0.00178096,2035.337183,USDT,100,FALSE,4878.85,-1139987.98,
t00000586,o1000000585,42:41.2,Gemini,user_01864,ADA/USDT,buy,market,taker,21617.5951,71.16496732,1538415.449,0.00165409,2544.67761,USDT,100,FALSE,2573.08,-1538387.05,
t00000587,o1000000586,19:41.2,Bitstamp,user_04473,SOL/USDT,buy,limit,taker,1557.9391,573.870111,894054.6843,0.00075011,670.6393592,USDT,100,FALSE,9883.9,-884841.42,
t00000588,o1000000587,45:41.2,Binance,user_04268,BNB/USDT,buy,market,taker,12979.1927,566.0227647,7346518.536,0.00114398,8404.270274,USDT,100,FALSE,6050.35,-7348872.46,
t00000589,o1000000588,35:41.2,Bitstamp,user_04008,ADA/USDT,buy,market,taker,1684.3034,878.0347325,1478876.885,0.00152731,2258.703456,USDT,100,FALSE,7186.93,-1473948.66,
t00000590,o1000000589,01:41.2,Binance,user_03601,XRP/USDT,buy,market,maker,43959.349,557.8780969,24523957.96,0.00060888,14932.14752,USDT,100,FALSE,3928.76,-24534961.35,
t00000591,o1000000590,05:41.2,Binance,user_01892,DOT/USDT,buy,market,taker,12170.2125,959.7914225,11680865.57,0.00170305,19893.0981,USDT,100,FALSE,1852.65,-11698906.02,
t00000592,o1000000591,18:41.2,Binance,user_01083,LTC/USDT,sell,market,maker,27867.0798,48.70436145,1357248.327,0.00097357,1321.376254,USDT,100,FALSE,9782.84,-1348786.86,
t00000593,o1000000592,13:41.2,Gemini,user_02723,XRP/USDT,sell,limit,taker,1949.4465,98.0167047,191078.3219,0.00120358,229.9780467,USDT,100,FALSE,3576.33,-187731.97,
t00000594,o1000000593,05:41.2,Coinbase Pro,user_00185,SOL/USDT,sell,limit,taker,33342.5361,44.07542091,1469586.313,0.00171691,2523.147436,USDT,100,FALSE,4814.27,-1467295.19,
t00000595,o1000000594,08:41.2,Bitstamp,user_00650,XRP/USDT,buy,limit,maker,16151.7058,185.2849976,2992668.77,0.00031156,932.395882,USDT,100,FALSE,6848.78,-2986752.39,
t00000596,o1000000595,01:41.2,Gemini,user_01873,LTC/USDT,sell,limit,taker,44896.0104,541.2746982,24301074.48,0.0014446,35105.3322,USDT,100,FALSE,1222.28,-24334957.53,
t00000597,o1000000596,02:41.2,Gemini,user_00418,ETH/USDT,sell,limit,maker,44405.9654,645.5757257,28667413.34,0.00089438,25639.56114,USDT,100,FALSE,8292.33,-28684760.57,
t00000598,o1000000597,29:41.2,Gemini,user_02432,SOL/USDT,sell,limit,maker,16264.8683,45.5947021,741591.8248,0.00066648,494.2561194,USDT,100,FALSE,5829.2,-736256.88,
t00000599,o1000000598,22:41.2,Gemini,user_00518,ETH/USDT,sell,limit,maker,45048.0943,945.9714301,42614210.19,0.00077441,33000.87051,USDT,100,FALSE,3503.95,-42643707.11,
t00000600,o1000000599,14:41.2,Gemini,user_03725,BTC/USDT,sell,market,taker,49807.8856,842.166955,41946555.35,0.0012002,50344.25573,USDT,100,FALSE,1554.47,-41995345.14,
t00000601,o1000000600,19:41.2,Kraken,user_00441,ETH/USDT,buy,limit,taker,41270.8705,296.619516,12241745.63,0.00159674,19546.88492,USDT,100,FALSE,2462.49,-12258830.03,
t00000602,o1000000601,36:41.2,Bitstamp,user_02509,BTC/USDT,buy,market,taker,42243.645,77.19675835,3261072.455,0.00129315,4217.055845,USDT,100,FALSE,9055.3,-3256234.21,
t00000603,o1000000602,59:41.2,Gemini,user_01143,BTC/USDT,sell,market,maker,12450.8123,169.8953744,2115335.417,0.00051558,1090.624634,USDT,100,FALSE,7174.22,-2109251.82,
t00000604,o1000000603,34:41.2,Bitstamp,user_02406,ETH/USDT,sell,limit,maker,28835.3316,126.9531443,3660736.014,0.00089365,3271.416739,USDT,100,FALSE,3249.12,-3660758.31,
t00000605,o1000000604,20:41.2,Kraken,user_03201,SOL/USDT,sell,market,taker,3363.2621,123.2925465,414665.1487,0.00193158,800.958908,USDT,100,FALSE,1590.41,-413875.7,
t00000606,o1000000605,25:41.2,Kraken,user_00642,BNB/USDT,buy,market,taker,4746.3494,518.5665031,2461297.811,0.00228839,5632.409297,USDT,100,FALSE,7215.54,-2459714.68,
t00000607,o1000000606,03:41.2,Bitstamp,user_03345,LTC/USDT,buy,market,taker,49944.6312,245.854984,12279136.51,0.00106632,13093.48884,USDT,100,FALSE,6151.67,-12286078.32,
t00000608,o1000000607,35:41.2,Binance,user_00223,XRP/USDT,sell,market,taker,16332.2992,358.1461351,5849349.836,0.00227205,13290.0153,USDT,100,FALSE,4640.68,-5857999.17,
t00000609,o1000000608,27:41.2,Coinbase Pro,user_02799,XRP/USDT,buy,limit,taker,37409.3215,989.5054383,37016727.07,0.00080757,29893.59828,USDT,100,FALSE,4272.5,-37042348.17,
t00000610,o1000000609,48:41.2,Binance,user_01112,LTC/USDT,buy,limit,maker,40333.3493,684.3174058,27600812.96,0.00091644,25294.48903,USDT,100,FALSE,2951.33,-27623156.12,
t00000611,o1000000610,49:41.2,Binance,user_00076,DOT/USDT,sell,limit,maker,42901.2345,948.9811772,40712464.02,0.0009733,39625.44123,USDT,100,FALSE,7026.5,-40745062.96,
t00000612,o1000000611,36:41.2,Binance,user_02787,DOT/USDT,buy,limit,maker,49881.4161,142.5651295,7111350.544,0.00055475,3945.021715,USDT,100,FALSE,9736.01,-7105559.56,
t00000613,o1000000612,21:41.2,Gemini,user_04899,BTC/USDT,buy,limit,taker,12075.2035,382.1456534,4614486.532,0.00162176,7483.589678,USDT,100,FALSE,2581.44,-4619388.68,
t00000614,o1000000613,33:41.2,Kraken,user_04526,BTC/USDT,sell,limit,maker,2018.0212,554.736256,1119469.525,0.00062088,695.0562386,USDT,100,FALSE,6374.05,-1113790.53,
t00000615,o1000000614,23:41.2,Binance,user_03604,SOL/USDT,buy,limit,maker,20559.8703,76.76729431,1578325.614,0.00075022,1184.091442,USDT,100,FALSE,4817.67,-1574692.04,
t00000616,o1000000615,31:41.2,Kraken,user_02399,ADA/USDT,buy,limit,maker,6504.4685,4.19740175,27301.86746,0.00041878,11.43347606,USDT,100,FALSE,5020.2,-22293.1,
t00000617,o1000000616,39:41.2,Bitstamp,user_04850,ETH/USDT,sell,limit,maker,1121.7832,670.4376295,752085.6694,0.00078918,593.5309686,USDT,100,FALSE,3287.33,-749391.87,
t00000618,o1000000617,10:41.2,Coinbase Pro,user_01823,BTC/USDT,buy,limit,maker,18021.6611,641.8230986,11566718.37,0.00024133,2791.396144,USDT,100,FALSE,8426.21,-11561083.56,
t00000619,o1000000618,10:41.2,Bitstamp,user_03376,XRP/USDT,buy,market,taker,39187.0207,410.7947021,16097820.5,0.00105848,17039.22104,USDT,100,FALSE,5367.3,-16109492.42,
t00000620,o1000000619,05:41.2,Bitstamp,user_03404,SOL/USDT,sell,limit,maker,28309.2515,489.6491796,13861601.77,0.00050903,7055.97115,USDT,100,FALSE,5890.65,-13862767.09,
t00000621,o1000000620,45:41.2,Gemini,user_01397,ETH/USDT,sell,market,taker,15639.2431,415.4488462,6497305.501,0.00139399,9057.178895,USDT,100,FALSE,3742.85,-6502619.83,
t00000622,o1000000621,43:41.2,Coinbase Pro,user_01344,SOL/USDT,sell,market,taker,32717.2731,24.01480479,785698.9268,0.00234775,1844.624655,USDT,100,FALSE,2636.28,-784907.27,
t00000623,o1000000622,41:41.2,Bitstamp,user_01769,ETH/USDT,buy,market,taker,11601.293,335.3782525,3890821.373,0.00207148,8059.758658,USDT,100,FALSE,1773.19,-3897107.94,
t00000624,o1000000623,50:41.2,Bitstamp,user_02024,ETH/USDT,sell,market,taker,719.5651,177.0904846,127428.1322,0.00160921,205.0586247,USDT,100,FALSE,7427.07,-120206.12,
t00000625,o1000000624,19:41.2,Coinbase Pro,user_03428,LTC/USDT,buy,limit,taker,38217.7871,98.43320486,3761899.267,0.00247907,9326.011616,USDT,100,FALSE,2766.11,-3768459.17,
t00000626,o1000000625,11:41.2,Coinbase Pro,user_01585,BTC/USDT,sell,market,maker,31187.3424,956.7208667,29837581.25,0.00044758,13354.70462,USDT,100,FALSE,7210.68,-29843725.28,
t00000627,o1000000626,48:41.2,Bitstamp,user_02937,BNB/USDT,buy,limit,maker,38115.2501,599.3637314,22844898.52,0.00097992,22386.17296,USDT,100,FALSE,4513.39,-22862771.31,
t00000628,o1000000627,57:41.2,Coinbase Pro,user_02360,SOL/USDT,sell,limit,taker,1947.3814,728.6589977,1418976.979,0.00117209,1663.168727,USDT,100,FALSE,4741.97,-1415898.18,
t00000629,o1000000628,27:41.2,Bitstamp,user_04418,BNB/USDT,sell,market,taker,41856.0628,315.3705896,13200171.2,0.00148493,19601.33023,USDT,100,FALSE,5222.6,-13214549.94,
t00000630,o1000000629,02:41.2,Bitstamp,user_02565,SOL/USDT,sell,limit,taker,30976.5002,393.153198,12178510.12,0.00098242,11964.41191,USDT,100,FALSE,4309.38,-12186165.15,
t00000631,o1000000630,17:41.2,Gemini,user_00233,LTC/USDT,sell,market,maker,28169.9858,236.9316247,6674360.502,0.00098667,6585.391277,USDT,100,FALSE,1905.58,-6679040.31,
t00000632,o1000000631,01:41.2,Binance,user_02257,XRP/USDT,buy,market,taker,31230.8901,96.97470131,3028606.239,0.00208033,6300.500417,USDT,100,FALSE,3786.69,-3031120.05,
t00000633,o1000000632,16:41.2,Bitstamp,user_03766,BNB/USDT,sell,limit,maker,43221.7301,179.0398471,7738411.95,0.00074503,5765.349055,USDT,100,FALSE,6973.61,-7737203.69,
t00000634,o1000000633,28:41.2,Kraken,user_02049,XRP/USDT,sell,limit,taker,29347.0319,797.5160702,23404729.55,0.00176345,41273.07033,USDT,100,FALSE,6992.06,-23439010.56,
t00000635,o1000000634,27:41.2,Binance,user_01591,DOT/USDT,buy,market,maker,29047.7285,677.5490297,19681260.26,0.00068586,13498.58916,USDT,100,FALSE,3576.02,-19691182.83,
t00000636,o1000000635,23:41.2,Binance,user_02793,BTC/USDT,sell,limit,taker,49533.9625,546.9334067,27091778.86,0.0023943,64865.84612,USDT,100,FALSE,5140.92,-27151503.78,
t00000637,o1000000636,27:41.2,Binance,user_03137,BTC/USDT,buy,limit,maker,37836.63,475.095122,17975998.34,0.0007415,13329.20277,USDT,100,FALSE,2741.03,-17986586.52,
t00000638,o1000000637,37:41.2,Gemini,user_01388,ADA/USDT,sell,limit,taker,22114.9691,922.4350593,20399622.83,0.00162735,33197.32622,USDT,100,FALSE,2893.35,-20429926.81,
t00000639,o1000000638,29:41.2,Bitstamp,user_03112,LTC/USDT,sell,market,maker,35369.9963,72.74422043,2572962.807,0.00067691,1741.664254,USDT,100,FALSE,1207.42,-2573497.05,
t00000640,o1000000639,11:41.2,Gemini,user_00727,XRP/USDT,sell,market,maker,19461.829,280.6080072,5461145.053,0.00079166,4323.370092,USDT,100,FALSE,9070.72,-5456397.7,
t00000641,o1000000640,46:41.2,Bitstamp,user_01545,ETH/USDT,buy,limit,maker,11444.1587,349.9443542,4004818.726,0.00036878,1476.89705,USDT,100,FALSE,2896.36,-4003399.26,
t00000642,o1000000641,39:41.2,Gemini,user_00672,SOL/USDT,sell,limit,maker,29842.7954,782.427988,23349838.36,0.0008733,20391.41384,USDT,100,FALSE,3047.8,-23367181.97,
t00000643,o1000000642,09:41.2,Gemini,user_03516,BTC/USDT,sell,limit,maker,46409.1408,992.514695,46061754.23,0.00022428,10330.73024,USDT,100,FALSE,3516.41,-46068568.55,
t00000644,o1000000643,02:41.2,Kraken,user_01041,BNB/USDT,sell,limit,maker,46457.0114,240.6781081,11181185.61,0.00087505,9784.096468,USDT,100,FALSE,2146.67,-11188823.04,
t00000645,o1000000644,50:41.2,Gemini,user_01654,SOL/USDT,buy,limit,maker,17095.593,874.3085911,14946823.83,0.00056826,8493.682109,USDT,100,FALSE,6753.37,-14948564.14,
t00000646,o1000000645,21:41.2,Coinbase Pro,user_00773,SOL/USDT,buy,market,taker,26384.1095,830.6244542,21915286.55,0.00073787,16170.63249,USDT,100,FALSE,1676.29,-21929780.9,
t00000647,o1000000646,22:41.2,Kraken,user_01813,ADA/USDT,sell,limit,taker,10582.1891,224.6651511,2377449.113,0.00200111,4757.537194,USDT,100,FALSE,2207.82,-2379998.83,
t00000648,o1000000647,23:41.2,Gemini,user_00192,XRP/USDT,buy,market,taker,49781.5577,399.3385869,19879696.9,0.00075848,15078.35251,USDT,100,FALSE,6802.81,-19887972.45,
t00000649,o1000000648,32:41.2,Binance,user_00994,BTC/USDT,sell,limit,taker,49055.9048,409.6787726,20097162.87,0.0017715,35602.12402,USDT,100,FALSE,4056.95,-20128708.04,
t00000650,o1000000649,16:41.2,Coinbase Pro,user_03036,SOL/USDT,sell,market,taker,32475.6217,978.2208863,31768331.44,0.00167055,53070.58609,USDT,100,FALSE,7371.53,-31814030.5,
t00000651,o1000000650,32:41.2,Coinbase Pro,user_04237,BTC/USDT,sell,limit,maker,40220.8008,180.9000925,7275946.584,0.00047826,3479.794213,USDT,100,FALSE,6016.82,-7273409.56,
t00000652,o1000000651,16:41.2,Coinbase Pro,user_01985,ETH/USDT,sell,market,maker,35755.1505,799.1599795,28574085.34,0.00069619,19892.99247,USDT,100,FALSE,3304.19,-28590674.14,
t00000653,o1000000652,09:41.2,Kraken,user_04522,ADA/USDT,sell,limit,maker,29658.1144,334.1993723,9911723.215,0.00063584,6302.270089,USDT,100,FALSE,6857.45,-9911168.03,
t00000654,o1000000653,07:41.2,Gemini,user_01912,ETH/USDT,sell,market,maker,2667.8732,730.8730371,1949876.588,0.00030051,585.9574135,USDT,100,FALSE,2046.46,-1948416.09,
t00000655,o1000000654,44:41.2,Gemini,user_00809,BTC/USDT,sell,market,maker,22738.4897,420.0168042,9550547.776,0.00043178,4123.735519,USDT,100,FALSE,5827.69,-9548843.82,
t00000656,o1000000655,15:41.2,Binance,user_01917,DOT/USDT,buy,market,taker,33739.4777,578.3639795,19513698.59,0.00249433,48673.6038,USDT,100,FALSE,4934.33,-19557437.86,
t00000657,o1000000656,02:41.2,Binance,user_04138,BNB/USDT,buy,market,taker,33876.7419,832.6134472,28206230.85,0.00147462,41593.47214,USDT,100,FALSE,3410.86,-28244413.47,
t00000658,o1000000657,24:41.2,Coinbase Pro,user_04329,BTC/USDT,buy,market,taker,18656.4444,804.1675233,15002906.69,0.00127654,19151.8105,USDT,100,FALSE,6436.04,-15015622.46,
t00000659,o1000000658,22:41.2,Binance,user_02375,XRP/USDT,buy,market,taker,47084.6285,866.4245193,40795276.62,0.00233198,95133.76916,USDT,100,FALSE,8842,-40881568.38,
t00000660,o1000000659,45:41.2,Kraken,user_02251,SOL/USDT,buy,limit,maker,8368.2679,59.62672917,498972.4437,0.00037396,186.595735,USDT,100,FALSE,9990.14,-489168.9,
t00000661,o1000000660,39:41.2,Gemini,user_04617,SOL/USDT,buy,market,maker,25018.2221,692.0536325,17313951.48,0.00049334,8541.664825,USDT,100,FALSE,6469.86,-17316023.29,
t00000662,o1000000661,21:41.2,Coinbase Pro,user_03305,ETH/USDT,buy,limit,maker,34544.3534,139.9959769,4836070.499,0.00051273,2479.598427,USDT,100,FALSE,4642.35,-4833907.75,
t00000663,o1000000662,57:41.2,Binance,user_02887,BNB/USDT,sell,limit,taker,34856.9417,415.8244098,14494367.21,0.00077395,11217.9155,USDT,100,FALSE,3026.86,-14502558.27,
t00000664,o1000000663,13:41.2,Kraken,user_00593,ADA/USDT,sell,limit,maker,32432.1235,548.5929292,17792033.63,0.00096373,17146.71657,USDT,100,FALSE,3313.86,-17805866.49,
t00000665,o1000000664,31:41.2,Kraken,user_04170,DOT/USDT,sell,limit,taker,13764.773,402.7454574,5543699.797,0.00117741,6527.207578,USDT,100,FALSE,5315.09,-5544911.91,
t00000666,o1000000665,59:41.2,Binance,user_03325,LTC/USDT,sell,limit,maker,7810.7503,519.6164797,4058594.575,0.00039333,1596.367004,USDT,100,FALSE,4305.5,-4055885.44,
t00000667,o1000000666,58:41.2,Gemini,user_04336,BNB/USDT,buy,market,maker,31797.1984,996.5263435,31686745.86,0.00025443,8062.058748,USDT,100,FALSE,9224.33,-31685583.59,
t00000668,o1000000667,06:41.2,Binance,user_03586,SOL/USDT,buy,market,taker,29965.3062,135.2259615,4052087.344,0.00118248,4791.512242,USDT,100,FALSE,4314.66,-4052564.2,
t00000669,o1000000668,57:41.2,Coinbase Pro,user_01258,XRP/USDT,sell,market,maker,8968.2108,675.4592908,6057661.307,0.00041344,2504.479491,USDT,100,FALSE,4361,-6055804.79,
t00000670,o1000000669,00:41.2,Binance,user_04104,BNB/USDT,sell,limit,maker,35257.1047,396.0070064,13962060.49,0.00060474,8443.416458,USDT,100,FALSE,4451.81,-13966052.09,
t00000671,o1000000670,20:41.2,Kraken,user_00671,ETH/USDT,buy,market,taker,22758.872,133.0184688,3027350.305,0.00166862,5051.497266,USDT,100,FALSE,8529.58,-3023872.22,
t00000672,o1000000671,45:41.2,Binance,user_00640,ETH/USDT,sell,market,maker,33388.1957,158.745176,5300215.003,0.00088666,4699.488635,USDT,100,FALSE,6857.09,-5298057.4,
t00000673,o1000000672,20:41.2,Gemini,user_00105,LTC/USDT,sell,market,taker,41868.4353,949.2736135,39744600.87,0.00238126,94642.22827,USDT,100,FALSE,6527.52,-39832715.58,
t00000674,o1000000673,16:41.2,Bitstamp,user_04859,XRP/USDT,sell,market,maker,8486.8366,879.6027007,7465044.394,0.00048774,3641.000753,USDT,100,FALSE,4007.29,-7464678.1,
t00000675,o1000000674,45:41.2,Binance,user_04981,ADA/USDT,sell,market,maker,957.7338,907.04289,868705.6338,0.00074979,651.3467972,USDT,100,FALSE,8361.14,-860995.84,
t00000676,o1000000675,55:41.2,Gemini,user_00182,BNB/USDT,buy,limit,maker,38955.2398,991.5328605,38625400.35,0.00045027,17391.85902,USDT,100,FALSE,1345.27,-38641446.94,
t00000677,o1000000676,51:41.2,Gemini,user_04856,XRP/USDT,sell,market,maker,30485.0664,208.3233069,6350749.842,0.00024872,1579.558501,USDT,100,FALSE,8837.17,-6343492.23,
t00000678,o1000000677,30:41.2,Kraken,user_01943,ADA/USDT,sell,limit,maker,34982.1287,355.445783,12434250.13,0.00076125,9465.572908,USDT,100,FALSE,5614.75,-12438100.95,
t00000679,o1000000678,58:41.2,Gemini,user_01329,XRP/USDT,buy,limit,maker,41907.8297,669.2223377,28045655.76,0.00020786,5829.570006,USDT,100,FALSE,4584.25,-28046901.08,
t00000680,o1000000679,23:41.2,Gemini,user_01714,XRP/USDT,buy,limit,maker,40140.6453,483.8077018,19420353.35,0.00052735,10241.32334,USDT,100,FALSE,5474.51,-19425120.17,
t00000681,o1000000680,10:41.2,Gemini,user_04481,BTC/USDT,sell,limit,maker,48046.0269,418.3953495,20102234.22,0.0004635,9317.385559,USDT,100,FALSE,7006.74,-20104544.86,
t00000682,o1000000681,16:41.2,Gemini,user_01144,ETH/USDT,buy,limit,taker,26796.986,357.8176712,9588435.126,0.00091072,8732.379638,USDT,100,FALSE,1114.89,-9596052.62,
t00000683,o1000000682,56:41.2,Coinbase Pro,user_04447,BNB/USDT,sell,market,taker,24425.0374,593.7846941,14503213.36,0.00165072,23940.74436,USDT,100,FALSE,8843.97,-14518310.14,
t00000684,o1000000683,08:41.2,Coinbase Pro,user_03191,XRP/USDT,sell,market,maker,20094.6591,575.5976727,11566439.01,0.00044328,5127.171085,USDT,100,FALSE,5020.66,-11566545.52,
t00000685,o1000000684,30:41.2,Kraken,user_04859,BNB/USDT,buy,market,maker,7684.9753,161.4662195,1240863.909,0.0008493,1053.865718,USDT,100,FALSE,4086.7,-1237831.07,
t00000686,o1000000685,25:41.2,Binance,user_03178,LTC/USDT,sell,limit,taker,28630.5753,471.7451201,13506334.18,0.00156849,21184.5501,USDT,100,FALSE,2244.21,-13525274.52,
t00000687,o1000000686,39:41.2,Gemini,user_02340,XRP/USDT,sell,market,maker,13850.9877,553.4762415,7666192.613,0.00055706,4270.529257,USDT,100,FALSE,4955.19,-7665507.95,
t00000688,o1000000687,58:41.2,Binance,user_02771,SOL/USDT,sell,market,maker,46065.415,570.2912359,26270702.45,0.00078161,20533.44374,USDT,100,FALSE,5466.9,-26285768.99,
t00000689,o1000000688,24:41.2,Binance,user_01214,ETH/USDT,sell,limit,taker,29159.7486,210.1150918,6126903.255,0.00105071,6437.598519,USDT,100,FALSE,4632.82,-6128708.03,
t00000690,o1000000689,28:41.2,Kraken,user_01636,SOL/USDT,buy,limit,maker,29642.2126,742.2739695,22002642.81,0.00098989,21780.19609,USDT,100,FALSE,7107.94,-22017315.07,
t00000691,o1000000690,29:41.2,Gemini,user_03699,BNB/USDT,buy,limit,maker,17746.5556,25.20884283,447370.1309,0.00038013,170.0588079,USDT,100,FALSE,4788.07,-442752.12,
t00000692,o1000000691,51:41.2,Gemini,user_03814,BNB/USDT,sell,limit,taker,2599.9416,354.8383072,922558.8762,0.0013905,1282.818117,USDT,100,FALSE,9652.76,-914188.93,
t00000693,o1000000692,37:41.2,Bitstamp,user_03846,ETH/USDT,buy,market,maker,1587.6724,780.2148464,1238725.578,0.00068775,851.9335161,USDT,100,FALSE,6393.5,-1233184.01,
t00000694,o1000000693,42:41.2,Binance,user_04631,BNB/USDT,sell,limit,maker,21167.0455,563.8972821,11936039.43,0.00093208,11125.34363,USDT,100,FALSE,8267.3,-11938897.47,
t00000695,o1000000694,00:41.2,Binance,user_00479,SOL/USDT,sell,limit,taker,4228.7266,261.1698209,1104415.769,0.00178683,1973.403228,USDT,100,FALSE,1984.2,-1104404.97,
t00000696,o1000000695,45:41.2,Coinbase Pro,user_00931,XRP/USDT,sell,market,maker,30342.5444,694.9561698,21086738.44,0.00080144,16899.75565,USDT,100,FALSE,4575.62,-21099062.57,
t00000697,o1000000696,15:41.2,Bitstamp,user_01751,XRP/USDT,sell,market,taker,44048.7098,567.3952703,24993029.6,0.00143947,35976.71632,USDT,100,FALSE,4031.63,-25024974.69,
t00000698,o1000000697,14:41.2,Coinbase Pro,user_02998,BTC/USDT,sell,limit,maker,44145.7994,796.245647,35150900.61,0.00041973,14753.88751,USDT,100,FALSE,6125.34,-35159529.15,
t00000699,o1000000698,14:41.2,Coinbase Pro,user_04317,LTC/USDT,buy,market,maker,32952.441,735.0278359,24220961.4,0.00057955,14037.25818,USDT,100,FALSE,8750.02,-24226248.64,
t00000700,o1000000699,02:41.2,Coinbase Pro,user_02774,BNB/USDT,sell,limit,taker,10561.986,610.111821,6443992.511,0.00093514,6026.035157,USDT,100,FALSE,1705.04,-6448313.51,
t00000701,o1000000700,04:41.2,Kraken,user_01644,SOL/USDT,buy,limit,taker,43149.9101,488.1827935,21065043.65,0.00136931,28844.57492,USDT,100,FALSE,1653.17,-21092235.06,
t00000702,o1000000701,20:41.2,Kraken,user_04416,BNB/USDT,buy,market,maker,44304.7287,133.1907939,5900981.987,0.0009112,5376.974786,USDT,100,FALSE,8652.86,-5897706.1,
t00000703,o1000000702,30:41.2,Coinbase Pro,user_04449,BNB/USDT,sell,market,taker,9833.0809,261.3404046,2569781.34,0.0010992,2824.703649,USDT,100,FALSE,2915.65,-2569690.39,
t00000704,o1000000703,49:41.2,Bitstamp,user_04540,ADA/USDT,sell,limit,taker,36871.4356,419.1052819,15453013.41,0.00210485,32526.27528,USDT,100,FALSE,7018.78,-15478520.91,
t00000705,o1000000704,11:41.2,Binance,user_03812,BTC/USDT,sell,limit,maker,14326.3342,599.303294,8585819.277,0.000615,5280.278855,USDT,100,FALSE,5885.9,-8585213.66,
